"File","Size (bytes)","Modified","Migration Complexity","Is Critical","Firebase Imports","Firestore Calls","Auth Calls","Function Triggers","Config References"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/pip/_vendor/tomli/_parser.py","25591","2025-08-01T00:11:09.362Z","HIGH","true","0","2","0","1","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/pip/_vendor/typing_extensions.py","172702","2025-08-01T00:11:09.328Z","MEDIUM","true","0","3","0","0","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/pip/_vendor/urllib3/packages/six.py","34665","2025-08-01T00:11:09.367Z","CRITICAL","true","0","9","0","0","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/pyasn1_modules/rfc2251.py","26931","2025-08-01T00:11:48.501Z","MEDIUM","true","0","0","0","2","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/pyasn1_modules/rfc2314.py","1313","2025-08-01T00:11:48.501Z","LOW","true","0","0","0","1","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/pyasn1_modules/rfc2985.py","14359","2025-08-01T00:11:48.502Z","HIGH","true","0","0","0","3","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/pyasn1_modules/rfc2986.py","1896","2025-08-01T00:11:48.502Z","LOW","true","0","0","0","1","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/pyasn1_modules/rfc4210.py","28469","2025-08-01T00:11:48.506Z","LOW","true","0","0","0","1","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/pyasn1_modules/rfc6402.py","17148","2025-08-01T00:11:48.512Z","HIGH","true","0","0","0","4","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/pyparsing/exceptions.py","9892","2025-08-01T00:11:48.175Z","LOW","true","0","1","0","0","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/requests/certs.py","429","2025-08-01T00:11:48.480Z","MEDIUM","true","0","2","0","0","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/requests/status_codes.py","4322","2025-08-01T00:11:48.481Z","MEDIUM","true","0","2","0","0","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/requests/utils.py","33213","2025-08-01T00:11:48.481Z","LOW","true","0","1","0","0","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/rsa/transform.py","2200","2025-08-01T00:11:48.467Z","LOW","true","0","0","0","1","0"
"integration-gateway/venv-workspace/lib/python3.13/site-packages/rsa/util.py","2993","2025-08-01T00:11:48.468Z","LOW","true","0","0","0","1","0"
"integration-gateway/vls/solutions/dr-memoria-anthology-launch/functions/config/firebase.js","1052","2025-08-11T10:47:50.228Z","MEDIUM","true","0","0","0","1","1"
"integration-gateway/vls/solutions/dr-memoria-anthology-launch/functions/index.js","17288","2025-08-11T18:56:53.479Z","CRITICAL","true","2","2","0","8","2"
"integration-gateway/vls/solutions/dr-memoria-anthology-launch/functions/models/blockchain-integration.js","12971","2025-08-11T19:17:13.990Z","HIGH","true","1","0","0","4","0"
"integration-gateway/vls/solutions/dr-memoria-anthology-launch/functions/services/contentService.js","26317","2025-08-10T05:09:47.806Z","CRITICAL","true","2","9","0","1","0"
"integration-gateway/vls/solutions/dr-memoria-anthology-launch/functions/test/functions.test.js","5331","2025-08-11T18:56:53.519Z","CRITICAL","true","2","0","0","6","2"
"integration-gateway/vls/solutions/dr-memoria-anthology-launch/functions/utils/errorLogging.js","9347","2025-08-11T18:56:53.524Z","LOW","true","0","0","0","1","0"
"integration-gateway/vls/solutions/dr-memoria-anthology-launch/src/memoria-anthology-core-implementation-continued.py","11567","2025-08-10T05:09:47.812Z","LOW","true","0","1","0","0","0"
"integration-gateway/vls/solutions/solutions/dr. match's bid suite solution/src/models/Bid.ts","6361","2025-08-11T18:56:53.706Z","LOW","true","1","0","0","0","0"
"integration-gateway/vls/solutions/solutions/dr. match's bid suite solution/src/services/BidBuilder.ts","6879","2025-08-10T05:09:47.818Z","HIGH","true","1","4","0","0","0"
"integration-gateway/vls/solutions/solutions/dr. match's bid suite solution/src/services/BidRanker.ts","2617","2025-08-11T19:17:14.024Z","LOW","true","1","1","0","0","0"
"integration-gateway/vls/solutions/solutions/dr. match's bid suite solution/src/services/BidSeeker.ts","8343","2025-08-11T19:17:14.024Z","MEDIUM","true","1","2","0","0","0"
"integration-gateway/wing/agents/adapters/as-general-maria-adapter-completion.ts","29057","2025-08-10T05:09:47.824Z","MEDIUM","true","0","2","0","0","0"
"integration-gateway/wing/agents/as-agent-orchestration.ts","38139","2025-08-11T19:17:13.978Z","HIGH","true","2","3","0","0","0"
"integration-gateway/wing/agents/as-aixtiv-enhanced-agent-structure.ts","18808","2025-08-11T19:17:13.979Z","MEDIUM","true","1","2","0","0","0"
"integration-gateway/wing/agents/as-general-ai-connector.ts","56419","2025-08-11T19:17:13.979Z","CRITICAL","true","2","1","0","8","0"
"integration-gateway/wing/agents/configurations/dr-burby-api-client.js","6108","2025-08-11T19:17:13.983Z","MEDIUM","true","0","0","0","2","0"
"integration-gateway/wing/agents/configurations/dr-burby-voice-service.js","6956","2025-08-11T19:17:13.983Z","MEDIUM","true","1","0","0","2","0"
"integration-gateway/workers/utils/database.js","7051","2025-08-12T04:03:53.798Z","LOW","true","0","1","0","0","0"
"integration-gateway/workers/utils/index.js","6499","2025-08-12T04:04:44.257Z","LOW","true","0","1","0","0","0"
"integrations/auth/as-agent-fixed-auth-hook.ts","12075","2025-08-11T10:47:50.228Z","HIGH","true","2","1","4","0","0"
"integrations/auth/as-auth-service.ts","11818","2025-08-11T10:47:50.229Z","HIGH","true","3","2","1","0","2"
"integrations/auth/as-fixed-auth-hook.ts","12075","2025-08-11T10:47:50.229Z","HIGH","true","2","1","4","0","0"
"integrations/auth/as-use-auth-hook.ts","28863","2025-08-11T10:47:50.229Z","CRITICAL","true","2","3","7","0","0"
"integrations/blockchain/as-blockchain-integration.js","41933","2025-08-11T19:17:13.974Z","MEDIUM","false","1","1","1","0","0"
"integrations/blockchain/as-blockchain-integration.ts","36682","2025-08-11T19:17:13.974Z","CRITICAL","false","1","8","1","0","0"
"integrations/blockchain/blockchain-symphony-integration.js","21754","2025-08-11T19:17:13.974Z","CRITICAL","false","2","7","0","1","1"
"integrations/general/as-integration-gateways.ts","48070","2025-08-11T19:17:13.975Z","CRITICAL","false","0","24","0","0","0"
"integrations/google-drive/test-dewey-integration.js","3975","2025-08-11T19:17:13.975Z","HIGH","false","1","3","0","1","1"
"integrations/linkedin/q4dlenz-linkedin-integration.js","17161","2025-08-11T19:17:13.975Z","HIGH","false","2","1","0","1","1"
"integrations/payment-services/api/subscription.routes.js","10225","2025-08-10T05:09:47.836Z","MEDIUM","false","0","2","0","0","0"
"integrations/payment-services/stripe/index.ts","5280","2025-08-11T18:56:59.558Z","LOW","false","0","0","1","0","0"
"integrations/payment-services/stripe/monitoring/monitoring-config.ts","26712","2025-08-11T19:17:13.981Z","LOW","false","0","0","0","1","0"
"lib/agent-tracking.js","11398","2025-08-11T19:17:13.974Z","LOW","false","0","1","0","0","0"
"lib/firestore.js","24203","2025-08-11T19:17:13.974Z","CRITICAL","false","1","7","0","1","2"
"master-patent-filing-system.py","21957","2025-08-10T05:09:47.846Z","MEDIUM","false","0","2","0","0","0"
"opus/opus1.0.1/archive/deprecated-firebase/firebase-pre-deploy-helper.js","8752","2025-08-11T10:55:17.701Z","HIGH","false","0","0","0","0","5"
"opus/opus1.0.1/archive/deprecated-firebase/firebaseConfig.js","671","2025-08-11T10:55:17.794Z","MEDIUM","false","0","1","0","0","1"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_internal/build_env.py","10716","2025-04-19T10:45:16.127Z","LOW","false","0","1","0","0","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_internal/cli/index_command.py","5677","2025-04-19T10:45:16.019Z","LOW","false","0","1","0","0","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_internal/commands/debug.py","6797","2025-04-19T10:45:16.112Z","MEDIUM","false","0","2","0","0","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_internal/locations/_sysconfig.py","7724","2025-04-19T10:45:16.087Z","LOW","false","0","0","0","1","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/certifi/__main__.py","255","2025-04-19T10:45:16.311Z","LOW","false","0","1","0","0","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/certifi/core.py","4486","2025-04-19T10:45:16.308Z","CRITICAL","false","0","8","0","0","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/pygments/filters/__init__.py","40392","2025-04-19T10:45:16.191Z","LOW","false","0","0","0","1","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/pygments/util.py","10031","2025-04-19T10:45:16.211Z","LOW","false","0","0","0","1","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/requests/certs.py","441","2025-04-19T10:45:16.287Z","MEDIUM","false","0","2","0","0","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/requests/status_codes.py","4322","2025-04-19T10:45:16.289Z","MEDIUM","false","0","2","0","0","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/requests/utils.py","33631","2025-04-19T10:45:16.301Z","LOW","false","0","1","0","0","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/rich/_inspect.py","9655","2025-04-19T10:45:16.364Z","HIGH","false","0","5","0","0","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/tomli/_parser.py","25591","2025-04-19T10:45:16.306Z","HIGH","false","0","2","0","1","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/typing_extensions.py","134499","2025-04-19T10:45:16.427Z","MEDIUM","false","0","3","0","0","0"
"opus/opus1_amplify/academy/venv/lib/python3.13/site-packages/pip/_vendor/urllib3/packages/six.py","34665","2025-04-19T10:45:16.413Z","CRITICAL","false","0","9","0","0","0"
"patent-clearinghouse-mvp.py","15816","2025-08-10T05:09:47.856Z","LOW","false","0","1","0","0","0"
"pineconeIntegration.js","12863","2025-08-11T18:57:00.583Z","LOW","false","0","1","0","0","0"
"private/js/core/sallyport-auth.js","6764","2025-08-11T19:17:13.979Z","LOW","false","0","0","2","0","0"
"private/js/views/integrations-view.js","34145","2025-08-11T18:57:00.609Z","LOW","false","0","0","1","0","0"
"python/serpew-data-integration.py","36395","2025-08-10T05:09:47.860Z","CRITICAL","false","1","8","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Compiler/AutoDocTransforms.py","11950","2025-07-27T19:33:10.800Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Compiler/ExprNodes.py","621331","2025-07-27T19:33:10.801Z","HIGH","false","0","0","0","4","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Compiler/ModuleNode.py","186796","2025-07-27T19:33:10.792Z","HIGH","false","0","0","0","3","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Compiler/Nodes.py","456041","2025-07-27T19:33:10.803Z","HIGH","false","0","0","0","3","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Compiler/Symtab.py","136924","2025-07-27T19:33:10.794Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Compiler/TreePath.py","7960","2025-07-27T19:33:10.796Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Compiler/TypeSlots.py","49976","2025-07-27T19:33:10.793Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Debugger/libcython.py","49951","2025-07-27T19:33:10.782Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Debugger/libpython.py","92865","2025-07-27T19:33:10.783Z","MEDIUM","false","0","3","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Shadow.py","19595","2025-07-27T19:33:10.757Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/Cython/Utils.py","21155","2025-07-27T19:33:10.756Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/PIL/Image.py","148332","2025-07-27T19:33:08.314Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/certifi/__main__.py","243","2025-07-27T19:33:11.187Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/certifi/core.py","3394","2025-07-27T19:33:11.190Z","HIGH","false","0","6","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/_doc.py","2909","2025-07-27T19:33:16.882Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/contrib/paulistring/optimize_test.py","3618","2025-07-27T19:33:16.897Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/contrib/qasm_import/_parser.py","43526","2025-07-27T19:33:16.898Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/experiments/random_quantum_circuit_generation.py","28012","2025-07-27T19:33:16.910Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/ops/boolean_hamiltonian.py","14927","2025-07-27T19:33:16.922Z","MEDIUM","false","0","0","0","2","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/protocols/json_serialization.py","24520","2025-07-27T19:33:16.945Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/sim/clifford/stabilizer_state_ch_form.py","14155","2025-07-27T19:33:17.002Z","MEDIUM","false","0","2","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/study/result.py","19214","2025-07-27T19:33:17.004Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/testing/devices.py","3289","2025-07-27T19:33:17.007Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/transformers/stratify.py","10453","2025-07-27T19:33:17.019Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/vis/heatmap.py","17620","2025-07-27T19:33:17.036Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/vis/state_histogram_test.py","3837","2025-07-27T19:33:17.037Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq/vis/vis_utils.py","1274","2025-07-27T19:33:17.037Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq_google/api/v2/ndarrays.py","17250","2025-07-27T19:33:17.914Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq_google/cloud/quantum_v1alpha1/services/quantum_engine_service/async_client.py","114982","2025-07-27T19:33:17.919Z","CRITICAL","false","0","0","0","12","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq_google/cloud/quantum_v1alpha1/services/quantum_engine_service/client.py","130353","2025-07-27T19:33:17.919Z","CRITICAL","false","0","0","0","12","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq_google/cloud/quantum_v1alpha1/types/engine.py","23154","2025-07-27T19:33:17.920Z","CRITICAL","false","0","0","0","6","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq_google/engine/engine_client.py","52474","2025-07-27T19:33:17.928Z","CRITICAL","false","0","0","0","7","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq_google/engine/engine_client_test.py","66854","2025-07-27T19:33:17.928Z","CRITICAL","false","0","0","0","10","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq_google/engine/virtual_engine_factory.py","21782","2025-07-27T19:33:17.932Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/cirq_ionq/ionq_client_test.py","34979","2025-07-27T19:33:17.861Z","MEDIUM","false","0","2","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/contourpy/util/mpl_renderer.py","20092","2025-07-27T19:33:13.534Z","MEDIUM","false","0","2","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/dateutil/tz/tz.py","62855","2025-07-27T19:33:13.330Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/dill/_dill.py","91313","2025-07-27T19:34:12.301Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/dill/_shims.py","6635","2025-07-27T19:34:12.301Z","MEDIUM","false","0","0","0","2","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/duet/typing.py","3297","2025-07-27T19:33:10.741Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/fontTools/misc/psOperators.py","15700","2025-07-27T19:33:10.262Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/fontTools/misc/py23.py","2238","2025-07-27T19:33:10.262Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/fontTools/misc/visitor.py","5610","2025-07-27T19:33:10.263Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/api_core/grpc_helpers_async.py","12966","2025-07-27T19:33:16.835Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/api_core/operation.py","13198","2025-07-27T19:33:16.835Z","MEDIUM","false","0","0","0","2","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/api_core/operations_v1/abstract_operations_client.py","16073","2025-07-27T19:33:16.839Z","HIGH","false","0","0","0","3","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/api_core/operations_v1/operations_async_client.py","14794","2025-07-27T19:33:16.839Z","HIGH","false","0","0","0","3","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/api_core/operations_v1/operations_client.py","15274","2025-07-27T19:33:16.839Z","HIGH","false","0","0","0","3","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/api_core/operations_v1/operations_rest_client_async.py","14616","2025-07-27T19:33:16.839Z","HIGH","false","0","0","0","3","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/api_core/operations_v1/transports/rest.py","20599","2025-07-27T19:33:16.840Z","HIGH","false","0","0","0","4","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/api_core/operations_v1/transports/rest_asyncio.py","24822","2025-07-27T19:33:16.840Z","HIGH","false","0","0","0","4","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/api_core/retry/retry_unary_async.py","9594","2025-07-27T19:33:16.841Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/api_core/timeout.py","10279","2025-07-27T19:33:16.836Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/auth/_helpers.py","16584","2025-07-27T19:33:16.771Z","HIGH","true","0","4","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/auth/compute_engine/_metadata.py","12860","2025-07-27T19:33:16.775Z","LOW","true","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/auth/transport/requests.py","22513","2025-07-27T19:33:16.777Z","HIGH","true","0","4","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/auth/transport/urllib3.py","16491","2025-07-27T19:33:16.778Z","MEDIUM","true","0","2","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/google/protobuf/internal/enum_type_wrapper.py","3747","2025-07-27T19:33:08.229Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/grpc/__init__.py","82333","2025-07-27T19:33:10.151Z","HIGH","false","0","0","0","4","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/grpc/beta/implementations.py","12058","2025-07-27T19:33:10.202Z","MEDIUM","false","0","0","0","2","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/grpc/beta/interfaces.py","6082","2025-07-27T19:33:10.202Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/__init__.py","55633","2025-07-27T19:33:16.017Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/_api/__init__.py","13799","2025-07-27T19:33:16.066Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/_api/deprecation.py","20091","2025-07-27T19:33:16.065Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/_docstring.py","4435","2025-07-27T19:33:16.034Z","HIGH","false","0","5","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/artist.py","63293","2025-07-27T19:33:16.020Z","HIGH","false","0","5","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/axes/_axes.py","353757","2025-07-27T19:33:16.040Z","HIGH","false","0","2","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/axes/_base.py","185372","2025-07-27T19:33:16.040Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/axes/_secondary_axes.py","11887","2025-07-27T19:33:16.041Z","HIGH","false","0","0","0","3","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/backend_bases.py","131838","2025-07-27T19:33:16.010Z","HIGH","false","0","4","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/backends/backend_pdf.py","105317","2025-07-27T19:33:16.044Z","MEDIUM","false","0","3","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/backends/backend_ps.py","51991","2025-07-27T19:33:16.049Z","MEDIUM","false","0","3","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/backends/backend_svg.py","51000","2025-07-27T19:33:16.048Z","MEDIUM","false","0","3","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/backends/backend_template.py","8012","2025-07-27T19:33:16.042Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/backends/backend_webagg_core.py","18748","2025-07-27T19:33:16.047Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/cbook.py","80161","2025-07-27T19:33:16.014Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/collections.py","96311","2025-07-27T19:33:16.024Z","MEDIUM","false","0","3","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/colorbar.py","60620","2025-07-27T19:33:16.013Z","MEDIUM","false","0","2","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/colors.py","137303","2025-07-27T19:33:16.037Z","HIGH","false","0","1","0","2","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/contour.py","68391","2025-07-27T19:33:16.035Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/figure.py","141862","2025-07-27T19:33:16.017Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/image.py","69765","2025-07-27T19:33:16.035Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/legend_handler.py","29931","2025-07-27T19:33:16.009Z","HIGH","false","0","4","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/markers.py","33708","2025-07-27T19:33:16.026Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/patches.py","165054","2025-07-27T19:33:16.022Z","MEDIUM","false","0","1","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/patheffects.py","18387","2025-07-27T19:33:16.036Z","MEDIUM","false","0","3","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/projections/polar.py","56939","2025-07-27T19:33:16.066Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/pyplot.py","149704","2025-07-27T19:33:16.032Z","MEDIUM","false","0","1","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/scale.py","26924","2025-07-27T19:33:16.035Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/streamplot.py","24011","2025-07-27T19:33:16.036Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/testing/jpl_units/UnitDbl.py","5882","2025-07-27T19:33:16.069Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/testing/widgets.py","3480","2025-07-27T19:33:16.068Z","LOW","false","0","0","0","1","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_agg.py","10884","2025-07-27T19:33:16.058Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_animation.py","18357","2025-07-27T19:33:16.055Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_artist.py","18599","2025-07-27T19:33:16.052Z","HIGH","false","0","6","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_axes.py","328610","2025-07-27T19:33:16.064Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_backend_bases.py","22775","2025-07-27T19:33:16.052Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_backend_cairo.py","1821","2025-07-27T19:33:16.057Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_backend_ps.py","12600","2025-07-27T19:33:16.054Z","MEDIUM","false","0","2","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_collections.py","48406","2025-07-27T19:33:16.064Z","MEDIUM","false","0","3","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_dates.py","56533","2025-07-27T19:33:16.055Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_determinism.py","7958","2025-07-27T19:33:16.051Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_image.py","59562","2025-07-27T19:33:16.056Z","LOW","false","0","1","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_legend.py","54829","2025-07-27T19:33:16.065Z","HIGH","false","0","4","0","0","0"
"quantum-integration/quantum-venv/lib/python3.13/site-packages/matplotlib/tests/test_patches.py","33466","2025-07-27T19:33:16.060Z","HIGH","false","0","5","0","0","0"
